anio,instancia,fecha,cargo,distrito_id,distrito,seccion_id,seccion,circuito_id,localidad,agrupacion,tipo_registro,votos,recuento_tipo,archivo_origen
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00040,,COMANDO,comando,0,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00040,,EN BLANCO,blancos,17,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00040,,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,41,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00040,,HACEMOS POR NUESTRO PAIS,agrupacion,151,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00040,,IMPUGNADO,impugnados,0,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00040,,JUNTOS POR EL CAMBIO,agrupacion,1128,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00040,,LA LIBERTAD AVANZA,agrupacion,645,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00040,,NULO,nulos,13,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00040,,RECURRIDO,recurridos,0,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00040,,UNION POR LA PATRIA,agrupacion,503,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00050,,COMANDO,comando,4,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00050,,EN BLANCO,blancos,21,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00050,,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,54,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00050,,HACEMOS POR NUESTRO PAIS,agrupacion,150,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00050,,IMPUGNADO,impugnados,0,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00050,,JUNTOS POR EL CAMBIO,agrupacion,1122,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
2023,GENERAL,2023-10-22,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00050,,LA LIBERTAD AVANZA,agrupacion,563,PROVISORIO,2023_GENERAL_santafe_presidente_mesa.csv
