anio,instancia,fecha,cargo,distrito_id,distrito,seccion,localidad,circuito_id,agrupacion,tipo_registro,votos,recuento_tipo,archivo_origen
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,1400,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,1400,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,1400,UNION POR LA PATRIA,agrupacion,481,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,COMANDO,comando,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,EN BLANCO,blancos,61,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,7,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,FRENTE LIBER.AR,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,HACEMOS POR NUESTRO PAIS,agrupacion,146,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,JUNTOS POR EL CAMBIO,agrupacion,390,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,LA LIBERTAD AVANZA,agrupacion,312,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,MOVIMIENTO AL SOCIALISMO,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,MOVIMIENTO DE ACCION VECINAL,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,4,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,MOVIMIENTO LIBRES DEL SUR,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,NULO,nulos,22,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,POLITICA OBRERA,agrupacion,1,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,PRINCIPIOS Y VALORES,agrupacion,4,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,PROYECTO JOVEN,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,1240,UNION POR LA PATRIA,agrupacion,162,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,COMANDO,comando,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,EN BLANCO,blancos,150,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,18,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,FRENTE LIBER.AR,agrupacion,12,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,HACEMOS POR NUESTRO PAIS,agrupacion,306,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,IMPUGNADO,impugnados,1,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,JUNTOS POR EL CAMBIO,agrupacion,1098,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,LA LIBERTAD AVANZA,agrupacion,1380,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,MOVIMIENTO AL SOCIALISMO,agrupacion,10,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,MOVIMIENTO DE ACCION VECINAL,agrupacion,6,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,10,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,MOVIMIENTO LIBRES DEL SUR,agrupacion,4,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,NULO,nulos,74,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,POLITICA OBRERA,agrupacion,5,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,PRINCIPIOS Y VALORES,agrupacion,29,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,PROYECTO JOVEN,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,1420,UNION POR LA PATRIA,agrupacion,475,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,COMANDO,comando,5,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,EN BLANCO,blancos,57,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,17,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,FRENTE LIBER.AR,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,HACEMOS POR NUESTRO PAIS,agrupacion,141,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,JUNTOS POR EL CAMBIO,agrupacion,392,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,LA LIBERTAD AVANZA,agrupacion,392,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,MOVIMIENTO AL SOCIALISMO,agrupacion,1,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,MOVIMIENTO DE ACCION VECINAL,agrupacion,1,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,MOVIMIENTO LIBRES DEL SUR,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,NULO,nulos,17,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,POLITICA OBRERA,agrupacion,5,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,PRINCIPIOS Y VALORES,agrupacion,8,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,PROYECTO JOVEN,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,1300,UNION POR LA PATRIA,agrupacion,126,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,COMANDO,comando,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,EN BLANCO,blancos,380,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,102,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,FRENTE LIBER.AR,agrupacion,16,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,HACEMOS POR NUESTRO PAIS,agrupacion,1159,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,JUNTOS POR EL CAMBIO,agrupacion,4646,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,LA LIBERTAD AVANZA,agrupacion,4529,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,MOVIMIENTO AL SOCIALISMO,agrupacion,34,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,MOVIMIENTO DE ACCION VECINAL,agrupacion,16,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,45,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,MOVIMIENTO LIBRES DEL SUR,agrupacion,26,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,NULO,nulos,352,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,POLITICA OBRERA,agrupacion,20,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,PRINCIPIOS Y VALORES,agrupacion,99,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,PROYECTO JOVEN,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,1180,UNION POR LA PATRIA,agrupacion,2176,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,COMANDO,comando,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,EN BLANCO,blancos,53,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,FRENTE LIBER.AR,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,HACEMOS POR NUESTRO PAIS,agrupacion,142,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,JUNTOS POR EL CAMBIO,agrupacion,389,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,LA LIBERTAD AVANZA,agrupacion,408,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,MOVIMIENTO AL SOCIALISMO,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,MOVIMIENTO DE ACCION VECINAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,5,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,MOVIMIENTO LIBRES DEL SUR,agrupacion,1,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,NULO,nulos,9,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,POLITICA OBRERA,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,PRINCIPIOS Y VALORES,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,PROYECTO JOVEN,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,1380,UNION POR LA PATRIA,agrupacion,76,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,COMANDO,comando,22,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,EN BLANCO,blancos,734,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,170,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,FRENTE LIBER.AR,agrupacion,50,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,HACEMOS POR NUESTRO PAIS,agrupacion,711,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,JUNTOS POR EL CAMBIO,agrupacion,8646,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,LA LIBERTAD AVANZA,agrupacion,10867,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,MOVIMIENTO AL SOCIALISMO,agrupacion,55,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,MOVIMIENTO DE ACCION VECINAL,agrupacion,19,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,89,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,MOVIMIENTO LIBRES DEL SUR,agrupacion,44,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,NULO,nulos,571,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,POLITICA OBRERA,agrupacion,35,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,PRINCIPIOS Y VALORES,agrupacion,283,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,PROYECTO JOVEN,agrupacion,24,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,550,UNION POR LA PATRIA,agrupacion,2743,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,COMANDO,comando,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,EN BLANCO,blancos,72,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,8,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,FRENTE LIBER.AR,agrupacion,4,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,HACEMOS POR NUESTRO PAIS,agrupacion,59,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,JUNTOS POR EL CAMBIO,agrupacion,563,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,LA LIBERTAD AVANZA,agrupacion,629,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,MOVIMIENTO AL SOCIALISMO,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,MOVIMIENTO DE ACCION VECINAL,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,5,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,MOVIMIENTO LIBRES DEL SUR,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,NULO,nulos,11,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,POLITICA OBRERA,agrupacion,5,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,PRINCIPIOS Y VALORES,agrupacion,15,PROVISORIO,presentacionDeResultados (1).csv
