anio,instancia,fecha,cargo,distrito_id,distrito,seccion,localidad,circuito_id,agrupacion,tipo_registro,votos,archivo_origen
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,El Trébol,0165,RECURRIDO,recurridos,0,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,El Trébol,0165,POSITIVO,positivo,6354,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,María Susana,0166,NULO,nulos,23,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,María Susana,0166,IMPUGNADO,impugnados,0,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,María Susana,0166,RECURRIDO,recurridos,0,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,María Susana,0166,POSITIVO,positivo,2158,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,NULO,nulos,36,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,IMPUGNADO,impugnados,0,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,RECURRIDO,recurridos,0,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,POSITIVO,positivo,1995,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,NULO,nulos,88,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,IMPUGNADO,impugnados,0,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,RECURRIDO,recurridos,0,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,POSITIVO,positivo,10001,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,NULO,nulos,3,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,IMPUGNADO,impugnados,0,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,RECURRIDO,recurridos,0,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,POSITIVO,positivo,1554,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,NULO,nulos,6,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,IMPUGNADO,impugnados,3,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,RECURRIDO,recurridos,0,2007_GENERAL_DIST21_santafe_presidente.xlsx
2007,GENERAL,2007-10-28,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,POSITIVO,positivo,3418,2007_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,Alianza Frente Amplio Progresista,agrupacion,427,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,Alianza Frente para la Victoria,agrupacion,398,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,Alianza Frente Popular,agrupacion,61,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,Alianza Unión para el Desarrollo Social,agrupacion,56,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,Alianza Compromiso Federal,agrupacion,25,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,17,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,13,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,Alianza Frente para la Victoria,agrupacion,371,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,Alianza Frente Amplio Progresista,agrupacion,332,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,Alianza Frente Popular,agrupacion,86,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,Alianza Unión para el Desarrollo Social,agrupacion,59,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,Alianza Compromiso Federal,agrupacion,36,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,13,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,9,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,Alianza Frente para la Victoria,agrupacion,2808,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,Alianza Frente Amplio Progresista,agrupacion,916,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,Alianza Compromiso Federal,agrupacion,353,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,Alianza Unión para el Desarrollo Social,agrupacion,265,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,Alianza Frente Popular,agrupacion,146,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,68,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,43,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,Alianza Frente Amplio Progresista,agrupacion,1362,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,Alianza Frente para la Victoria,agrupacion,900,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,Alianza Frente Popular,agrupacion,221,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,Alianza Compromiso Federal,agrupacion,137,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,Alianza Unión para el Desarrollo Social,agrupacion,135,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,46,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,34,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,Alianza Frente para la Victoria,agrupacion,372,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,Alianza Frente Amplio Progresista,agrupacion,227,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,Alianza Unión para el Desarrollo Social,agrupacion,83,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,Alianza Frente Popular,agrupacion,41,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,Alianza Compromiso Federal,agrupacion,36,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,13,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,10,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,Alianza Frente para la Victoria,agrupacion,682,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,Alianza Frente Amplio Progresista,agrupacion,605,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,Alianza Compromiso Federal,agrupacion,170,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,Alianza Frente Popular,agrupacion,92,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,Alianza Unión para el Desarrollo Social,agrupacion,82,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,25,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,22,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,Alianza Frente Amplio Progresista,agrupacion,1339,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,Alianza Frente para la Victoria,agrupacion,1202,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,Alianza Unión para el Desarrollo Social,agrupacion,171,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,Alianza Compromiso Federal,agrupacion,129,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,Alianza Frente Popular,agrupacion,115,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,61,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,39,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,Alianza Frente Amplio Progresista,agrupacion,473,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,Alianza Frente para la Victoria,agrupacion,385,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,Alianza Unión para el Desarrollo Social,agrupacion,109,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,Alianza Frente Popular,agrupacion,96,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,Alianza Compromiso Federal,agrupacion,60,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,23,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,20,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,Alianza Frente Amplio Progresista,agrupacion,1540,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,Alianza Frente para la Victoria,agrupacion,1283,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,Alianza Frente Popular,agrupacion,336,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,Alianza Unión para el Desarrollo Social,agrupacion,315,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,Alianza Compromiso Federal,agrupacion,273,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,64,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,46,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,Alianza Frente para la Victoria,agrupacion,543,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,Alianza Frente Amplio Progresista,agrupacion,445,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,Alianza Unión para el Desarrollo Social,agrupacion,115,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,Alianza Compromiso Federal,agrupacion,104,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,Alianza Frente Popular,agrupacion,67,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,22,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,15,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,Alianza Frente para la Victoria,agrupacion,5089,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,Alianza Frente Amplio Progresista,agrupacion,5070,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,Alianza Frente Popular,agrupacion,631,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,Alianza Unión para el Desarrollo Social,agrupacion,616,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,Alianza Compromiso Federal,agrupacion,482,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,255,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,149,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,Alianza Frente Amplio Progresista,agrupacion,557,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,Alianza Frente para la Victoria,agrupacion,361,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,Alianza Frente Popular,agrupacion,61,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,Alianza Unión para el Desarrollo Social,agrupacion,52,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,Alianza Compromiso Federal,agrupacion,49,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,23,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,11,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,Alianza Frente Amplio Progresista,agrupacion,11070,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,Alianza Frente para la Victoria,agrupacion,7141,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,Alianza Frente Popular,agrupacion,1196,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,Alianza Unión para el Desarrollo Social,agrupacion,1194,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,Alianza Compromiso Federal,agrupacion,935,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,425,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,231,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,Alianza Frente Amplio Progresista,agrupacion,589,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,Alianza Frente para la Victoria,agrupacion,371,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,Alianza Frente Popular,agrupacion,130,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,Alianza Unión para el Desarrollo Social,agrupacion,100,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,Alianza Compromiso Federal,agrupacion,84,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,20,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,17,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,Alianza Frente Amplio Progresista,agrupacion,1597,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,Alianza Frente para la Victoria,agrupacion,814,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,Alianza Unión para el Desarrollo Social,agrupacion,290,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,Alianza Frente Popular,agrupacion,256,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,Alianza Compromiso Federal,agrupacion,174,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,56,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,55,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,Alianza Frente Amplio Progresista,agrupacion,1198,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,Alianza Frente para la Victoria,agrupacion,825,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,Alianza Unión para el Desarrollo Social,agrupacion,315,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,Alianza Frente Popular,agrupacion,277,2011_GENERAL_DIST21_santafe_presidente.xlsx
2011,GENERAL,2011-10-23,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,Alianza Compromiso Federal,agrupacion,156,2011_GENERAL_DIST21_santafe_presidente.xlsx
