anio,instancia,cargo,distrito_id,distrito,recuento_tipo,fuente,nivel,seccion_id,circuito_id,mesas,electores,votantes,agrupacion,lista,tipo_registro,votos
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,20,,356,121575,97987,Alianza Frente para la Victoria                                                                     ,,agrupacion,43419
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,20,,356,121575,97987,Alianza Unión para el Desarrollo Social                                                             ,,agrupacion,4898
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,20,,356,121575,97987,Alianza Frente Amplio Progresista                                                                   ,,agrupacion,35370
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,20,,356,121575,97987,nulos,,nulos,955
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,20,,356,121575,97987,blancos,,blancos,1267
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,20,,356,121575,97987,recurridos,,recurridos,90
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,21,,149,49727,38588,Alianza Frente para la Victoria                                                                     ,,agrupacion,14037
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,21,,149,49727,38588,Alianza Unión para el Desarrollo Social                                                             ,,agrupacion,2787
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,21,,149,49727,38588,Coalición Cívica - Afirmación para una República Igualitaria ARI                                    ,,agrupacion,623
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,21,,149,49727,38588,Alianza Frente Popular                                                                              ,,agrupacion,2443
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,21,,149,49727,38588,Alianza Compromiso Federal                                                                          ,,agrupacion,2281
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,21,,149,49727,38588,Alianza Frente de Izquierda y de los Trabajadores                                                   ,,agrupacion,664
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,21,,149,49727,38588,Alianza Frente Amplio Progresista                                                                   ,,agrupacion,14829
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,21,,149,49727,38588,nulos,,nulos,364
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,21,,149,49727,38588,blancos,,blancos,557
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,21,,149,49727,38588,recurridos,,recurridos,3
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,22,,119,37653,22514,Alianza Frente Amplio Progresista                                                                   ,,agrupacion,5875
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,22,,119,37653,22514,Coalición Cívica - Afirmación para una República Igualitaria ARI                                    ,,agrupacion,285
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,22,,119,37653,22514,Alianza Frente Popular                                                                              ,,agrupacion,1338
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,22,,119,37653,22514,Alianza Compromiso Federal                                                                          ,,agrupacion,549
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,22,,119,37653,22514,Alianza Frente de Izquierda y de los Trabajadores                                                   ,,agrupacion,225
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,22,,119,37653,22514,Alianza Unión para el Desarrollo Social                                                             ,,agrupacion,1917
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,22,,119,37653,22514,Alianza Frente para la Victoria                                                                     ,,agrupacion,11855
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,22,,119,37653,22514,nulos,,nulos,141
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,22,,119,37653,22514,blancos,,blancos,309
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,22,,119,37653,22514,recurridos,,recurridos,20
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,PARTIDO POPULAR                                                                                     ,,agrupacion,53
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,PARTIDO POPULAR                                                                                     ,LISTA A MOVIMIENTO SOLIDARIO POPULAR                                                                ,lista,53
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA FRENTE PARA LA VICTORIA                                                                     ,,agrupacion,6808
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA FRENTE PARA LA VICTORIA                                                                     ,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER                                                          ,lista,6808
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA COMPROMISO FEDERAL                                                                          ,,agrupacion,706
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA COMPROMISO FEDERAL                                                                          ,LISTA A 1                                                                                           ,lista,706
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,MOVIMIENTO DE ACCION VECINAL                                                                        ,,agrupacion,30
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,MOVIMIENTO DE ACCION VECINAL                                                                        ,COMPROMISO VECINAL LISTA A                                                                          ,lista,30
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,MOVIMIENTO AL SOCIALISMO                                                                            ,,agrupacion,61
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,MOVIMIENTO AL SOCIALISMO                                                                            ,LISTA A SoB                                                                                         ,lista,61
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,,agrupacion,5731
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,D MOVIMIENTO DE UNIDAD                                                                              ,lista,3246
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,A FRENTE RENOVADOR +A15                                                                             ,lista,2485
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,MST - NUEVA IZQUIERDA                                                                               ,,agrupacion,54
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,MST - NUEVA IZQUIERDA                                                                               ,LISTA UNIDAD A                                                                                      ,lista,54
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA FRENTE POPULAR                                                                              ,,agrupacion,77
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA FRENTE POPULAR                                                                              ,LISTA A PROTAGONISMO Y PARTICIPACION                                                                ,lista,77
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA CAMBIEMOS                                                                                   ,,agrupacion,8987
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA CAMBIEMOS                                                                                   ,LISTA E EL PODER DE LA UNION                                                                        ,lista,492
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA CAMBIEMOS                                                                                   ,LISTA G EL CAMINO DEL CAMBIO                                                                        ,lista,7804
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA CAMBIEMOS                                                                                   ,LISTA F REPUBLICA DE LIBRES E IGUALES                                                               ,lista,691
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,,agrupacion,284
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE                                                            ,lista,140
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,LISTA UNIDAD - 2 U                                                                                  ,lista,144
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA PROGRESISTAS                                                                                ,,agrupacion,1217
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,ALIANZA PROGRESISTAS                                                                                ,LISTA IGUALDAD Y DECENCIA MS                                                                        ,lista,1217
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,nulos,,nulos,155
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,blancos,,blancos,1296
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,1,,111,37827,25459,recurridos,,recurridos,0
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,MOVIMIENTO AL SOCIALISMO                                                                            ,,agrupacion,178
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,MOVIMIENTO AL SOCIALISMO                                                                            ,LISTA A SoB                                                                                         ,lista,178
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA FRENTE PARA LA VICTORIA                                                                     ,,agrupacion,10569
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA FRENTE PARA LA VICTORIA                                                                     ,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER                                                          ,lista,10569
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,,agrupacion,887
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE                                                            ,lista,422
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,LISTA UNIDAD - 2 U                                                                                  ,lista,465
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,MST - NUEVA IZQUIERDA                                                                               ,,agrupacion,100
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,MST - NUEVA IZQUIERDA                                                                               ,LISTA UNIDAD A                                                                                      ,lista,100
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA CAMBIEMOS                                                                                   ,,agrupacion,17666
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA CAMBIEMOS                                                                                   ,LISTA G EL CAMINO DEL CAMBIO                                                                        ,lista,14776
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA CAMBIEMOS                                                                                   ,LISTA E EL PODER DE LA UNION                                                                        ,lista,1064
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA CAMBIEMOS                                                                                   ,LISTA F REPUBLICA DE LIBRES E IGUALES                                                               ,lista,1826
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA PROGRESISTAS                                                                                ,,agrupacion,2663
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA PROGRESISTAS                                                                                ,LISTA IGUALDAD Y DECENCIA MS                                                                        ,lista,2663
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,MOVIMIENTO DE ACCION VECINAL                                                                        ,,agrupacion,0
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,MOVIMIENTO DE ACCION VECINAL                                                                        ,COMPROMISO VECINAL LISTA A                                                                          ,lista,0
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA FRENTE POPULAR                                                                              ,,agrupacion,382
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA FRENTE POPULAR                                                                              ,LISTA A PROTAGONISMO Y PARTICIPACION                                                                ,lista,382
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,PARTIDO POPULAR                                                                                     ,,agrupacion,145
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,PARTIDO POPULAR                                                                                     ,LISTA A MOVIMIENTO SOLIDARIO POPULAR                                                                ,lista,145
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,,agrupacion,11627
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,D MOVIMIENTO DE UNIDAD                                                                              ,lista,5751
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,A FRENTE RENOVADOR +A15                                                                             ,lista,5876
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA COMPROMISO FEDERAL                                                                          ,,agrupacion,1868
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,ALIANZA COMPROMISO FEDERAL                                                                          ,LISTA A 1                                                                                           ,lista,1868
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,nulos,,nulos,676
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,blancos,,blancos,2204
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,2,,213,71026,48965,recurridos,,recurridos,0
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,,agrupacion,1335
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE                                                            ,lista,649
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,LISTA UNIDAD - 2 U                                                                                  ,lista,686
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,PARTIDO POPULAR                                                                                     ,,agrupacion,225
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,PARTIDO POPULAR                                                                                     ,LISTA A MOVIMIENTO SOLIDARIO POPULAR                                                                ,lista,225
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA COMPROMISO FEDERAL                                                                          ,,agrupacion,2108
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA COMPROMISO FEDERAL                                                                          ,LISTA A 1                                                                                           ,lista,2108
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA FRENTE PARA LA VICTORIA                                                                     ,,agrupacion,23859
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA FRENTE PARA LA VICTORIA                                                                     ,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER                                                          ,lista,23859
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA CAMBIEMOS                                                                                   ,,agrupacion,35928
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA CAMBIEMOS                                                                                   ,LISTA E EL PODER DE LA UNION                                                                        ,lista,2006
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA CAMBIEMOS                                                                                   ,LISTA G EL CAMINO DEL CAMBIO                                                                        ,lista,30772
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA CAMBIEMOS                                                                                   ,LISTA F REPUBLICA DE LIBRES E IGUALES                                                               ,lista,3150
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,MOVIMIENTO DE ACCION VECINAL                                                                        ,,agrupacion,132
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,MOVIMIENTO DE ACCION VECINAL                                                                        ,COMPROMISO VECINAL LISTA A                                                                          ,lista,132
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,MST - NUEVA IZQUIERDA                                                                               ,,agrupacion,165
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,MST - NUEVA IZQUIERDA                                                                               ,LISTA UNIDAD A                                                                                      ,lista,165
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,,agrupacion,21623
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,A FRENTE RENOVADOR +A15                                                                             ,lista,10105
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,D MOVIMIENTO DE UNIDAD                                                                              ,lista,11518
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA PROGRESISTAS                                                                                ,,agrupacion,4837
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA PROGRESISTAS                                                                                ,LISTA IGUALDAD Y DECENCIA MS                                                                        ,lista,4837
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,MOVIMIENTO AL SOCIALISMO                                                                            ,,agrupacion,299
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,MOVIMIENTO AL SOCIALISMO                                                                            ,LISTA A SoB                                                                                         ,lista,299
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA FRENTE POPULAR                                                                              ,,agrupacion,176
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,ALIANZA FRENTE POPULAR                                                                              ,LISTA A PROTAGONISMO Y PARTICIPACION                                                                ,lista,176
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,nulos,,nulos,1627
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,blancos,,blancos,3897
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,3,,436,143725,96238,recurridos,,recurridos,27
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,,agrupacion,11259
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,D MOVIMIENTO DE UNIDAD                                                                              ,lista,4708
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)                                                      ,A FRENTE RENOVADOR +A15                                                                             ,lista,6551
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA PROGRESISTAS                                                                                ,,agrupacion,2528
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA PROGRESISTAS                                                                                ,LISTA IGUALDAD Y DECENCIA MS                                                                        ,lista,2528
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA CAMBIEMOS                                                                                   ,,agrupacion,14780
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA CAMBIEMOS                                                                                   ,LISTA G EL CAMINO DEL CAMBIO                                                                        ,lista,12087
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA CAMBIEMOS                                                                                   ,LISTA F REPUBLICA DE LIBRES E IGUALES                                                               ,lista,1574
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA CAMBIEMOS                                                                                   ,LISTA E EL PODER DE LA UNION                                                                        ,lista,1119
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,MOVIMIENTO AL SOCIALISMO                                                                            ,,agrupacion,177
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,MOVIMIENTO AL SOCIALISMO                                                                            ,LISTA A SoB                                                                                         ,lista,177
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,MST - NUEVA IZQUIERDA                                                                               ,,agrupacion,134
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,MST - NUEVA IZQUIERDA                                                                               ,LISTA UNIDAD A                                                                                      ,lista,134
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA FRENTE PARA LA VICTORIA                                                                     ,,agrupacion,17537
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA FRENTE PARA LA VICTORIA                                                                     ,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER                                                          ,lista,17537
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA FRENTE POPULAR                                                                              ,,agrupacion,227
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA FRENTE POPULAR                                                                              ,LISTA A PROTAGONISMO Y PARTICIPACION                                                                ,lista,227
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,PARTIDO POPULAR                                                                                     ,,agrupacion,112
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,PARTIDO POPULAR                                                                                     ,LISTA A MOVIMIENTO SOLIDARIO POPULAR                                                                ,lista,112
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,,agrupacion,951
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,LISTA UNIDAD - 2 U                                                                                  ,lista,402
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES                                                   ,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE                                                            ,lista,549
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,MOVIMIENTO DE ACCION VECINAL                                                                        ,,agrupacion,56
2015,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,seccion,4,,217,73536,52932,MOVIMIENTO DE ACCION VECINAL                                                                        ,COMPROMISO VECINAL LISTA A                                                                          ,lista,56
